id,skills,location,certification,education,skill_level,work_preference,experience
1212,physician,New York,CPR BLS,Master,entry-level,day shift,26
1213,physician,Houston,BLS CPR PALS NRP ACLS,Master,intermediate,night shift,27
1214,physician,Chicago,PALS,Master,intermediate,day shift,15
1215,physician,Los Angeles,CPR PALS NRP,Master,intermediate,night shift,26
1216,physician,Houston,NRP CPR BLS ACLS PALS,Master,entry-level,full-time,20
1217,physician,Chicago,ACLS BLS NRP,Master,entry-level,day shift,23
1218,physician,Los Angeles,ACLS CPR PALS NRP BLS,Master,entry-level,full-time,24
1219,physician,Houston,NRP,Master,advanced,day shift,14
1220,physician,Houston,ACLS CPR,Master,intermediate,full-time,30
1221,physician,Los Angeles,CPR PALS BLS NRP,Master,intermediate,night shift,2
1222,physician,Chicago,BLS ACLS NRP CPR PALS,Master,intermediate,night shift,20
1223,physician,Chicago,ACLS,Master,intermediate,day shift,27
1224,physician,Philadelphia,ACLS NRP CPR,Master,advanced,night shift,2
1225,physician,New York,ACLS,Master,advanced,day shift,18
1226,physician,Houston,BLS NRP PALS CPR,Master,entry-level,part-time,14
1227,physician,New York,ACLS CPR NRP BLS,Master,intermediate,full-time,25
1228,physician,Los Angeles,CPR PALS ACLS,Master,advanced,day shift,14
1229,physician,Chicago,PALS ACLS,Master,intermediate,full-time,14
1230,physician,Chicago,ACLS BLS,Master,entry-level,night shift,19
1231,physician,Los Angeles,ACLS PALS BLS CPR NRP,Master,advanced,full-time,13
1232,physician,Chicago,BLS NRP PALS CPR,Master,entry-level,part-time,7
1233,physician,Houston,CPR PALS BLS ACLS,Master,advanced,night shift,1
1234,physician,Houston,ACLS BLS,Master,intermediate,part-time,9
1235,physician,New York,CPR PALS NRP ACLS,Master,intermediate,part-time,2
1236,physician,Chicago,NRP ACLS BLS CPR,Master,advanced,day shift,19
1237,physician,Los Angeles,CPR,Master,intermediate,night shift,21
1238,physician,Los Angeles,BLS ACLS NRP,Master,entry-level,day shift,4
1239,physician,Chicago,BLS CPR PALS ACLS,Master,entry-level,full-time,14
1240,physician,Philadelphia,CPR ACLS BLS,Master,intermediate,night shift,27
1241,physician,Philadelphia,PALS NRP BLS ACLS,Master,advanced,full-time,15
1242,physician,New York,BLS NRP ACLS,Master,intermediate,night shift,13
1243,physician,Houston,PALS,Master,intermediate,full-time,7
1244,physician,Philadelphia,ACLS PALS CPR NRP BLS,Master,intermediate,full-time,26
1245,physician,Chicago,PALS ACLS CPR,Master,advanced,full-time,19
1246,physician,Philadelphia,CPR BLS ACLS NRP,Master,advanced,full-time,30
1247,physician,Philadelphia,BLS,Master,intermediate,night shift,7
1248,physician,New York,PALS NRP BLS CPR ACLS,Master,advanced,full-time,26
1249,physician,Los Angeles,CPR NRP PALS,Master,entry-level,day shift,11
1250,physician,Houston,CPR PALS NRP,Master,entry-level,night shift,9
1251,physician,Los Angeles,ACLS NRP CPR PALS,Master,entry-level,day shift,4
1252,physician,Los Angeles,PALS CPR BLS ACLS NRP,Master,advanced,full-time,7
1253,physician,New York,ACLS NRP BLS PALS CPR,Master,advanced,full-time,22
1254,physician,Los Angeles,NRP CPR,Master,advanced,part-time,18
1255,physician,Houston,ACLS,Master,advanced,part-time,24
1256,physician,Los Angeles,ACLS BLS,Master,advanced,night shift,30
1257,physician,Chicago,CPR NRP,Master,advanced,part-time,14
1258,physician,Chicago,NRP,Master,advanced,full-time,30
1259,physician,New York,NRP ACLS CPR,Master,intermediate,part-time,30
1260,physician,Philadelphia,PALS CPR ACLS BLS,Master,intermediate,full-time,3
1261,physician,Los Angeles,ACLS BLS,Master,intermediate,day shift,10
1262,physician,Houston,ACLS BLS PALS NRP CPR,Master,intermediate,day shift,20
1263,physician,Chicago,ACLS NRP BLS CPR PALS,Master,intermediate,full-time,24
1264,physician,New York,PALS NRP,Master,advanced,night shift,24
1265,physician,Houston,BLS PALS ACLS NRP,Master,advanced,day shift,15
1266,physician,Chicago,CPR ACLS,Master,advanced,night shift,25
1267,physician,Los Angeles,CPR BLS,Master,entry-level,day shift,26
1268,physician,Philadelphia,ACLS CPR NRP,Master,entry-level,day shift,16
1269,physician,Los Angeles,ACLS CPR,Master,entry-level,day shift,17
1270,physician,Houston,ACLS PALS,Master,entry-level,full-time,6
1271,physician,New York,NRP BLS PALS,Master,advanced,day shift,21
1272,physician,Philadelphia,PALS,Master,entry-level,day shift,21
1273,physician,Philadelphia,ACLS PALS,Master,advanced,day shift,19
1274,physician,Chicago,ACLS,Master,entry-level,night shift,23
1275,physician,New York,CPR ACLS NRP PALS,Master,advanced,day shift,2
1276,physician,Philadelphia,CPR NRP ACLS,Master,entry-level,night shift,10
1277,physician,Houston,NRP PALS ACLS BLS CPR,Master,advanced,day shift,14
1278,physician,Chicago,BLS CPR,Master,entry-level,part-time,28
1279,physician,Chicago,NRP BLS ACLS,Master,entry-level,day shift,2
1280,physician,Los Angeles,PALS ACLS CPR NRP BLS,Master,advanced,night shift,10
1281,physician,New York,CPR NRP,Master,entry-level,day shift,16
1282,physician,Los Angeles,ACLS,Master,entry-level,day shift,30
1283,physician,Chicago,BLS PALS NRP,Master,intermediate,day shift,12
1284,physician,Los Angeles,NRP BLS CPR PALS,Master,entry-level,full-time,28
1285,physician,Philadelphia,PALS NRP CPR,Master,advanced,part-time,4
1286,physician,Houston,CPR BLS NRP PALS,Master,advanced,day shift,5
1287,physician,Philadelphia,BLS PALS ACLS,Master,advanced,full-time,13
1288,physician,Chicago,PALS,Master,entry-level,full-time,22
1289,physician,Philadelphia,PALS CPR ACLS NRP,Master,advanced,part-time,22
1290,physician,Houston,CPR,Master,advanced,full-time,28
1291,physician,Chicago,NRP,Master,advanced,night shift,14
1292,physician,New York,ACLS BLS,Master,advanced,night shift,14
1293,physician,Philadelphia,NRP CPR,Master,intermediate,day shift,13
1294,physician,New York,NRP PALS BLS ACLS,Master,advanced,day shift,23
1295,physician,Los Angeles,ACLS,Master,advanced,day shift,13
1296,physician,New York,CPR ACLS BLS,Master,advanced,night shift,30
1297,physician,Philadelphia,ACLS,Master,intermediate,night shift,15
1298,physician,Houston,BLS,Master,advanced,day shift,5
1299,physician,Philadelphia,ACLS CPR PALS,Master,advanced,part-time,20
1300,physician,Los Angeles,NRP,Master,intermediate,part-time,21
1301,physician,Chicago,NRP BLS PALS ACLS CPR,Master,intermediate,day shift,25
1302,physician,Houston,NRP PALS CPR ACLS BLS,Master,entry-level,day shift,15
1303,physician,Los Angeles,CPR ACLS,Master,entry-level,full-time,26
1304,physician,Houston,BLS ACLS PALS CPR NRP,Master,intermediate,day shift,16
1305,physician,Philadelphia,NRP CPR ACLS,Master,advanced,full-time,16
1306,physician,New York,ACLS BLS PALS,Master,intermediate,night shift,4
1307,physician,Los Angeles,NRP BLS,Master,advanced,full-time,17
1308,physician,Houston,NRP PALS ACLS,Master,intermediate,day shift,12
1309,physician,Philadelphia,PALS CPR ACLS,Master,entry-level,day shift,20
1310,physician,Chicago,NRP,Master,intermediate,day shift,25
1311,physician,Chicago,BLS CPR NRP PALS ACLS,Master,intermediate,full-time,23
1312,physician,Houston,PALS ACLS BLS CPR NRP,Master,intermediate,part-time,10
1313,physician,Chicago,NRP PALS CPR ACLS BLS,Master,advanced,full-time,24
1314,physician,Philadelphia,NRP CPR,Master,intermediate,night shift,19
1315,physician,Houston,ACLS,Master,entry-level,day shift,9
1316,physician,Los Angeles,BLS,Master,advanced,night shift,21
1317,physician,Philadelphia,ACLS NRP BLS CPR,Master,advanced,night shift,8
1318,physician,New York,NRP BLS CPR PALS,Master,entry-level,full-time,17
1319,physician,New York,ACLS,Master,entry-level,night shift,6
1320,physician,Philadelphia,BLS ACLS,Master,entry-level,night shift,27
1321,physician,Chicago,CPR NRP,Master,entry-level,night shift,21
1322,physician,Houston,PALS BLS NRP,Master,intermediate,day shift,4
1323,physician,Los Angeles,BLS NRP CPR ACLS PALS,Master,intermediate,full-time,14
1324,physician,New York,ACLS PALS NRP,Master,advanced,night shift,3
1325,physician,Houston,PALS ACLS NRP,Master,intermediate,day shift,2
1326,physician,Houston,BLS,Master,entry-level,part-time,17
1327,physician,Philadelphia,BLS ACLS PALS CPR NRP,Master,intermediate,night shift,25
1328,physician,Chicago,ACLS CPR NRP,Master,intermediate,day shift,29
1329,physician,Chicago,ACLS,Master,intermediate,full-time,5
1330,physician,Houston,NRP,Master,intermediate,day shift,15
1331,physician,Houston,NRP,Master,advanced,part-time,25
1332,physician,Los Angeles,BLS NRP PALS CPR ACLS,Master,advanced,night shift,18
1333,physician,New York,PALS NRP CPR ACLS,Master,intermediate,part-time,6
1334,physician,New York,ACLS BLS,Master,intermediate,night shift,25
1335,physician,Chicago,CPR ACLS PALS BLS,Master,advanced,day shift,5
1336,physician,Los Angeles,NRP BLS PALS ACLS CPR,Master,entry-level,night shift,24
1337,physician,Houston,CPR,Master,intermediate,full-time,21
1338,physician,Los Angeles,ACLS NRP CPR PALS,Master,intermediate,night shift,8
1339,physician,Houston,PALS ACLS BLS NRP,Master,entry-level,day shift,28
1340,physician,Los Angeles,PALS BLS ACLS CPR,Master,intermediate,night shift,30
1341,physician,Los Angeles,ACLS NRP PALS,Master,entry-level,night shift,9
1342,physician,Philadelphia,BLS NRP ACLS CPR,Master,intermediate,night shift,29
1343,physician,Philadelphia,PALS CPR ACLS,Master,intermediate,night shift,8
1344,physician,New York,ACLS NRP PALS CPR,Master,entry-level,night shift,3
1345,physician,Houston,NRP PALS,Master,intermediate,night shift,14
1346,physician,New York,BLS PALS CPR NRP ACLS,Master,entry-level,night shift,27
1347,physician,New York,PALS ACLS,Master,intermediate,part-time,20
1348,physician,Philadelphia,ACLS CPR PALS NRP,Master,advanced,full-time,16
1349,physician,Chicago,PALS BLS NRP ACLS,Master,intermediate,full-time,8
1350,physician,Chicago,ACLS PALS BLS,Master,intermediate,day shift,11
1351,physician,Philadelphia,BLS CPR ACLS NRP PALS,Master,entry-level,part-time,10
1352,physician,Philadelphia,PALS,Master,advanced,night shift,24
1353,physician,Chicago,CPR PALS ACLS,Master,advanced,night shift,10
1354,physician,Houston,CPR PALS ACLS,Master,entry-level,part-time,11
1355,physician,Los Angeles,PALS CPR BLS,Master,advanced,full-time,14
1356,physician,Los Angeles,PALS ACLS NRP BLS CPR,Master,advanced,day shift,30
1357,physician,Los Angeles,ACLS,Master,advanced,full-time,5
1358,physician,Philadelphia,ACLS CPR NRP,Master,entry-level,full-time,1
1359,physician,Chicago,PALS CPR BLS,Master,intermediate,night shift,5
1360,physician,Chicago,NRP PALS BLS CPR,Master,intermediate,night shift,15
1361,physician,Houston,PALS CPR,Master,advanced,day shift,29
1362,physician,Houston,PALS ACLS BLS NRP,Master,entry-level,part-time,19
1363,physician,New York,PALS NRP,Master,intermediate,day shift,26
1364,physician,Chicago,PALS BLS NRP CPR ACLS,Master,intermediate,part-time,12
1365,physician,Houston,PALS BLS NRP ACLS,Master,intermediate,night shift,6
1366,physician,Chicago,PALS ACLS NRP,Master,entry-level,part-time,23
1367,physician,Philadelphia,ACLS PALS CPR NRP,Master,intermediate,part-time,18
1368,physician,Philadelphia,NRP CPR,Master,intermediate,day shift,2
1369,physician,Los Angeles,BLS,Master,intermediate,day shift,14
1370,physician,Philadelphia,ACLS,Master,advanced,day shift,7
1371,physician,Los Angeles,NRP PALS CPR ACLS,Master,entry-level,day shift,17
1372,physician,Philadelphia,NRP,Master,advanced,night shift,2
1373,physician,Philadelphia,PALS ACLS CPR BLS,Master,intermediate,part-time,17
1374,physician,Chicago,CPR BLS NRP,Master,entry-level,full-time,18
1375,physician,Philadelphia,CPR,Master,entry-level,full-time,16
1376,physician,Houston,BLS ACLS PALS,Master,entry-level,night shift,30
1377,physician,Philadelphia,ACLS PALS,Master,entry-level,night shift,6
1378,physician,New York,PALS,Master,entry-level,day shift,10
1379,physician,Chicago,ACLS BLS NRP CPR,Master,advanced,day shift,5
1380,physician,Chicago,ACLS PALS,Master,intermediate,part-time,13
1381,physician,Chicago,PALS BLS NRP CPR ACLS,Master,advanced,night shift,22
1382,physician,Philadelphia,ACLS BLS PALS NRP CPR,Master,advanced,night shift,27
1383,physician,Los Angeles,BLS CPR PALS,Master,advanced,day shift,23
1384,physician,Houston,BLS ACLS CPR,Master,entry-level,night shift,9
1385,physician,New York,PALS,Master,advanced,full-time,11
1386,physician,Chicago,ACLS NRP PALS BLS CPR,Master,advanced,full-time,24
1387,physician,Philadelphia,ACLS,Master,advanced,full-time,11
1388,physician,Los Angeles,PALS CPR NRP BLS,Master,entry-level,day shift,1
1389,physician,New York,ACLS NRP,Master,advanced,part-time,19
1390,physician,New York,BLS ACLS PALS,Master,advanced,part-time,24
1391,physician,Chicago,ACLS,Master,entry-level,night shift,1
1392,physician,Philadelphia,BLS PALS CPR NRP,Master,advanced,night shift,21
1393,physician,Philadelphia,BLS CPR PALS NRP,Master,entry-level,part-time,19
1394,physician,Los Angeles,NRP PALS CPR,Master,intermediate,day shift,22
1395,physician,Houston,PALS NRP,Master,entry-level,night shift,13
1396,physician,Los Angeles,PALS ACLS BLS NRP,Master,advanced,day shift,28
1397,physician,Chicago,ACLS,Master,entry-level,day shift,6
1398,physician,Los Angeles,ACLS BLS NRP CPR PALS,Master,intermediate,night shift,21
1399,physician,Chicago,NRP CPR PALS BLS,Master,entry-level,night shift,29
1400,physician,New York,PALS BLS CPR ACLS NRP,Master,advanced,full-time,25
1401,physician,New York,BLS PALS NRP CPR,Master,advanced,day shift,1
1402,physician,Houston,BLS,Master,intermediate,part-time,10
1403,physician,Philadelphia,PALS NRP,Master,advanced,full-time,17
1404,physician,Chicago,PALS NRP BLS CPR,Master,intermediate,full-time,24
1405,physician,New York,NRP,Master,advanced,night shift,14
1406,physician,Chicago,CPR NRP ACLS BLS,Master,entry-level,night shift,11
1407,physician,Philadelphia,CPR NRP PALS ACLS,Master,advanced,night shift,20
1408,physician,Los Angeles,NRP,Master,entry-level,full-time,4
1409,physician,Los Angeles,ACLS CPR PALS BLS,Master,entry-level,night shift,18
1410,physician,Philadelphia,ACLS NRP BLS,Master,entry-level,full-time,5
1411,physician,Houston,NRP BLS CPR PALS ACLS,Master,entry-level,full-time,11
1412,physician,Houston,ACLS PALS NRP CPR,Master,intermediate,full-time,6
1413,physician,Los Angeles,BLS,Master,intermediate,part-time,26
1414,physician,Chicago,PALS BLS,Master,advanced,part-time,24
1415,physician,Houston,ACLS BLS CPR,Master,intermediate,full-time,22
1416,physician,Philadelphia,BLS,Master,entry-level,part-time,19
1417,physician,Houston,NRP,Master,advanced,full-time,12
1418,physician,New York,CPR BLS,Master,intermediate,part-time,17
1419,physician,Chicago,CPR PALS,Master,entry-level,part-time,3
1420,physician,Philadelphia,ACLS NRP,Master,intermediate,part-time,15
1421,physician,Houston,CPR PALS NRP BLS ACLS,Master,entry-level,part-time,28
1422,physician,Chicago,BLS CPR,Master,advanced,full-time,5
1423,physician,New York,PALS BLS,Master,intermediate,full-time,27
1424,physician,Chicago,PALS CPR ACLS,Master,advanced,full-time,24
1425,physician,Houston,ACLS BLS NRP,Master,advanced,part-time,26
1426,physician,New York,PALS BLS CPR ACLS,Master,intermediate,full-time,11
1427,physician,New York,ACLS NRP PALS BLS,Master,advanced,night shift,15
1428,physician,Houston,BLS PALS CPR ACLS NRP,Master,entry-level,part-time,6
1429,physician,Philadelphia,ACLS BLS,Master,intermediate,part-time,29
1430,physician,New York,NRP CPR PALS BLS,Master,intermediate,part-time,27
1431,physician,New York,CPR BLS NRP,Master,intermediate,full-time,1
1432,physician,Houston,ACLS CPR BLS NRP PALS,Master,advanced,day shift,9
1433,physician,New York,ACLS,Master,advanced,day shift,17
1434,physician,New York,ACLS CPR NRP PALS,Master,entry-level,day shift,20
1435,physician,Houston,ACLS PALS,Master,entry-level,night shift,19
1436,physician,Los Angeles,ACLS NRP BLS,Master,entry-level,full-time,17
1437,physician,Philadelphia,CPR NRP,Master,entry-level,day shift,10
1438,physician,Chicago,CPR ACLS,Master,entry-level,full-time,28
1439,physician,Los Angeles,NRP CPR BLS PALS,Master,entry-level,part-time,14
1440,physician,Philadelphia,BLS,Master,intermediate,part-time,14
1441,physician,Philadelphia,BLS,Master,entry-level,part-time,14
1442,physician,Houston,CPR,Master,intermediate,part-time,12
1443,physician,Chicago,PALS ACLS BLS NRP,Master,advanced,full-time,26
1444,physician,Houston,BLS ACLS PALS,Master,intermediate,day shift,16
1445,physician,New York,NRP ACLS,Master,advanced,full-time,19
1446,physician,New York,PALS NRP,Master,intermediate,full-time,15
1447,physician,Houston,PALS CPR,Master,entry-level,night shift,13
1448,physician,Houston,ACLS CPR,Master,intermediate,night shift,30
1449,physician,New York,CPR ACLS,Master,intermediate,night shift,1
1450,physician,Philadelphia,NRP ACLS,Master,intermediate,full-time,11
1451,physician,New York,PALS BLS,Master,entry-level,full-time,18
1452,physician,Chicago,CPR PALS BLS NRP,Master,advanced,full-time,9
1453,physician,Chicago,PALS,Master,entry-level,day shift,4
1454,physician,Houston,CPR NRP BLS PALS,Master,entry-level,night shift,28
1455,physician,New York,CPR BLS PALS NRP ACLS,Master,intermediate,day shift,28
1456,physician,Philadelphia,BLS,Master,entry-level,day shift,3
1457,physician,Los Angeles,CPR,Master,intermediate,part-time,4
1458,physician,Houston,NRP,Master,intermediate,day shift,15
1459,physician,Chicago,CPR BLS PALS,Master,intermediate,full-time,11
1460,physician,Philadelphia,NRP CPR ACLS,Master,intermediate,full-time,17
1461,physician,Houston,BLS CPR PALS NRP ACLS,Master,intermediate,full-time,4
1462,physician,Chicago,ACLS BLS,Master,intermediate,full-time,19
1463,physician,New York,PALS BLS ACLS NRP,Master,entry-level,night shift,15
1464,physician,Chicago,CPR PALS ACLS BLS NRP,Master,entry-level,day shift,14
1465,physician,New York,ACLS NRP PALS BLS,Master,advanced,full-time,16
1466,physician,Chicago,ACLS PALS NRP,Master,advanced,full-time,24
1467,physician,Chicago,CPR ACLS,Master,intermediate,part-time,1
1468,physician,Houston,ACLS BLS,Master,entry-level,full-time,26
1469,physician,Houston,CPR PALS BLS ACLS NRP,Master,intermediate,part-time,10
1470,physician,Houston,BLS ACLS NRP PALS,Master,intermediate,night shift,25
1471,physician,New York,ACLS CPR PALS NRP,Master,intermediate,full-time,13
1472,physician,Los Angeles,CPR NRP ACLS BLS PALS,Master,advanced,part-time,29
1473,physician,Los Angeles,ACLS CPR BLS PALS,Master,entry-level,night shift,30
1474,physician,Houston,BLS PALS ACLS NRP CPR,Master,advanced,day shift,9
1475,physician,Houston,NRP PALS CPR BLS ACLS,Master,entry-level,part-time,6
1476,physician,Houston,ACLS CPR,Master,intermediate,day shift,5
1477,physician,Los Angeles,PALS ACLS CPR NRP BLS,Master,advanced,day shift,4
1478,physician,Houston,BLS CPR ACLS PALS NRP,Master,advanced,part-time,27
1479,physician,New York,ACLS CPR,Master,advanced,part-time,7
1480,physician,Chicago,NRP,Master,intermediate,day shift,28
1481,physician,New York,NRP,Master,entry-level,full-time,10
1482,physician,Chicago,ACLS PALS NRP BLS,Master,intermediate,night shift,25
1483,physician,Los Angeles,PALS ACLS,Master,intermediate,full-time,23
1484,physician,Chicago,BLS PALS CPR ACLS,Master,advanced,day shift,1
1485,physician,New York,CPR BLS ACLS,Master,entry-level,night shift,18
1486,physician,Philadelphia,NRP,Master,entry-level,night shift,15
1487,physician,Houston,BLS NRP PALS,Master,entry-level,night shift,12
1488,physician,Philadelphia,NRP PALS BLS CPR,Master,advanced,part-time,26
1489,physician,New York,BLS PALS,Master,intermediate,part-time,10
1490,physician,New York,PALS CPR ACLS NRP,Master,intermediate,full-time,1
1491,physician,Los Angeles,ACLS PALS BLS CPR NRP,Master,entry-level,night shift,26
1492,physician,Philadelphia,PALS ACLS BLS NRP CPR,Master,intermediate,part-time,5
1493,physician,Houston,NRP CPR ACLS,Master,entry-level,part-time,17
1494,physician,Chicago,BLS NRP CPR,Master,intermediate,night shift,12
1495,physician,Houston,PALS CPR ACLS NRP,Master,advanced,night shift,8
1496,physician,New York,NRP ACLS BLS CPR,Master,intermediate,day shift,22
1497,physician,New York,BLS CPR NRP PALS ACLS,Master,entry-level,full-time,5
1498,physician,New York,ACLS,Master,intermediate,full-time,18
1499,physician,Houston,ACLS,Master,intermediate,day shift,7
1500,physician,Los Angeles,PALS NRP,Master,intermediate,night shift,18
1501,physician,Chicago,CPR ACLS,Master,entry-level,night shift,27
1502,physician,Los Angeles,BLS CPR NRP PALS ACLS,Master,intermediate,day shift,4
1503,physician,Chicago,ACLS PALS CPR NRP,Master,entry-level,full-time,11
1504,physician,Chicago,ACLS BLS CPR NRP,Master,entry-level,night shift,3
1505,physician,Chicago,ACLS CPR,Master,intermediate,night shift,22
1506,physician,New York,PALS NRP BLS CPR ACLS,Master,intermediate,night shift,21
1507,physician,Los Angeles,BLS,Master,advanced,full-time,22
1508,physician,Philadelphia,ACLS CPR BLS PALS NRP,Master,advanced,part-time,15
1509,physician,Houston,NRP,Master,advanced,part-time,20
1510,physician,Philadelphia,BLS,Master,advanced,day shift,20
1511,physician,Philadelphia,ACLS,Master,intermediate,part-time,27
1512,physician,Philadelphia,BLS NRP ACLS CPR,Master,advanced,day shift,27
1513,physician,Chicago,BLS ACLS CPR NRP PALS,Master,intermediate,day shift,3
1514,physician,New York,CPR,Master,entry-level,full-time,8
1515,physician,Philadelphia,ACLS PALS BLS NRP CPR,Master,advanced,part-time,12
1516,physician,Chicago,ACLS BLS,Master,intermediate,full-time,25
1517,physician,Houston,PALS BLS NRP,Master,intermediate,day shift,19
1518,physician,Chicago,PALS BLS,Master,intermediate,night shift,9
1519,physician,Houston,PALS NRP,Master,advanced,day shift,25
1520,physician,Chicago,BLS NRP CPR ACLS PALS,Master,advanced,night shift,6
1521,physician,New York,NRP PALS BLS,Master,advanced,part-time,15
1522,physician,Chicago,ACLS BLS CPR PALS,Master,entry-level,part-time,29
1523,physician,Houston,ACLS BLS PALS,Master,advanced,full-time,30
1524,physician,Los Angeles,NRP ACLS CPR BLS PALS,Master,entry-level,full-time,18
1525,physician,Los Angeles,CPR NRP PALS BLS ACLS,Master,advanced,full-time,6
1526,physician,Chicago,CPR,Master,intermediate,full-time,9
1527,physician,New York,ACLS BLS CPR,Master,advanced,day shift,1
1528,physician,New York,BLS ACLS PALS,Master,intermediate,day shift,14
1529,physician,Houston,PALS ACLS,Master,advanced,full-time,28
1530,physician,Philadelphia,ACLS,Master,intermediate,part-time,26
1531,physician,Philadelphia,PALS,Master,entry-level,night shift,24
1532,physician,Los Angeles,ACLS,Master,intermediate,full-time,7
1533,physician,Houston,CPR BLS PALS,Master,entry-level,full-time,8
1534,physician,Philadelphia,NRP BLS CPR ACLS,Master,intermediate,full-time,13
1535,physician,Chicago,ACLS,Master,intermediate,day shift,6
1536,physician,Los Angeles,CPR,Master,intermediate,day shift,18
1537,physician,Chicago,CPR ACLS NRP,Master,entry-level,full-time,22
1538,physician,New York,CPR BLS ACLS PALS,Master,intermediate,part-time,21
1539,physician,New York,BLS CPR PALS,Master,advanced,day shift,9
1540,physician,Philadelphia,NRP,Master,advanced,night shift,24
1541,physician,Philadelphia,PALS CPR NRP ACLS BLS,Master,intermediate,part-time,23
1542,physician,New York,ACLS,Master,advanced,day shift,9
1543,physician,Houston,PALS CPR,Master,entry-level,part-time,6
1544,physician,Los Angeles,BLS PALS,Master,intermediate,part-time,18
1545,physician,Los Angeles,NRP BLS,Master,intermediate,day shift,12
1546,physician,Philadelphia,NRP,Master,advanced,full-time,13
1547,physician,Philadelphia,ACLS NRP PALS,Master,advanced,full-time,13
1548,physician,Chicago,NRP ACLS CPR BLS PALS,Master,intermediate,day shift,10
1549,physician,Philadelphia,PALS CPR ACLS NRP BLS,Master,advanced,full-time,7
1550,physician,New York,PALS ACLS NRP CPR,Master,entry-level,night shift,4
1551,physician,Los Angeles,BLS NRP CPR PALS,Master,intermediate,day shift,14
1552,physician,Philadelphia,NRP PALS,Master,intermediate,day shift,19
1553,physician,New York,CPR,Master,advanced,night shift,3
1554,physician,Los Angeles,BLS PALS ACLS NRP,Master,entry-level,part-time,8
1555,physician,Philadelphia,ACLS BLS PALS CPR NRP,Master,advanced,part-time,8
1556,physician,Philadelphia,CPR NRP PALS,Master,entry-level,day shift,21
1557,physician,Houston,BLS NRP,Master,entry-level,full-time,27
1558,physician,Philadelphia,ACLS BLS CPR PALS,Master,intermediate,full-time,19
1559,physician,Los Angeles,PALS,Master,advanced,night shift,24
1560,physician,New York,PALS ACLS NRP CPR,Master,entry-level,part-time,23
1561,physician,Philadelphia,BLS PALS NRP CPR,Master,entry-level,night shift,4
1562,physician,Philadelphia,PALS CPR,Master,advanced,night shift,6
1563,physician,Houston,ACLS NRP CPR PALS BLS,Master,entry-level,full-time,13
1564,physician,Philadelphia,BLS NRP,Master,entry-level,day shift,17
1565,physician,Houston,BLS PALS CPR,Master,advanced,night shift,10
1566,physician,Houston,NRP PALS ACLS BLS,Master,entry-level,part-time,23
1567,physician,Philadelphia,BLS,Master,advanced,day shift,25
1568,physician,New York,CPR ACLS BLS,Master,advanced,night shift,17
1569,physician,Philadelphia,ACLS NRP BLS PALS,Master,intermediate,night shift,4
1570,physician,Los Angeles,ACLS BLS NRP CPR,Master,entry-level,full-time,2
1571,physician,Houston,BLS NRP PALS ACLS,Master,entry-level,full-time,7
1572,physician,Philadelphia,ACLS,Master,entry-level,night shift,10
1573,physician,Los Angeles,CPR PALS BLS NRP ACLS,Master,advanced,full-time,24
1574,physician,New York,ACLS,Master,intermediate,day shift,10
1575,physician,Houston,NRP CPR BLS ACLS,Master,advanced,day shift,13
1576,physician,Chicago,PALS ACLS BLS CPR NRP,Master,entry-level,day shift,10
1577,physician,Chicago,PALS NRP CPR,Master,entry-level,full-time,27
1578,physician,Philadelphia,BLS,Master,advanced,full-time,2
1579,physician,New York,CPR,Master,advanced,part-time,3
1580,physician,Chicago,NRP ACLS PALS,Master,advanced,day shift,10
1581,physician,Los Angeles,BLS,Master,intermediate,part-time,8
1582,physician,Houston,BLS PALS ACLS,Master,intermediate,night shift,5
1583,physician,Chicago,BLS,Master,entry-level,day shift,2
1584,physician,Houston,CPR BLS NRP PALS,Master,advanced,part-time,15
1585,physician,Philadelphia,CPR PALS NRP,Master,advanced,part-time,10
1586,physician,Los Angeles,NRP,Master,entry-level,part-time,2
1587,physician,Philadelphia,CPR,Master,advanced,part-time,21
1588,physician,Chicago,PALS,Master,intermediate,night shift,5
1589,physician,Houston,CPR PALS BLS,Master,advanced,day shift,27
1590,physician,Houston,PALS CPR,Master,intermediate,full-time,1
1591,physician,Philadelphia,ACLS BLS CPR NRP PALS,Master,advanced,part-time,5
1592,physician,Chicago,NRP,Master,entry-level,night shift,2
1593,physician,Philadelphia,PALS BLS CPR NRP ACLS,Master,entry-level,part-time,21
1594,physician,Chicago,PALS BLS,Master,advanced,part-time,8
1595,physician,Los Angeles,NRP BLS,Master,entry-level,part-time,26
1596,physician,Philadelphia,CPR BLS NRP ACLS,Master,intermediate,part-time,5
1597,physician,Chicago,PALS,Master,entry-level,night shift,1
1598,physician,Houston,ACLS PALS BLS NRP CPR,Master,entry-level,day shift,11
1599,physician,Philadelphia,BLS CPR ACLS,Master,entry-level,night shift,8
1600,physician,Philadelphia,BLS PALS NRP,Master,advanced,night shift,19
1601,physician,Chicago,ACLS NRP CPR,Master,advanced,day shift,13
1602,physician,Philadelphia,PALS CPR NRP ACLS,Master,intermediate,night shift,27
1603,physician,Chicago,PALS NRP BLS CPR ACLS,Master,advanced,part-time,24
1604,physician,Chicago,CPR NRP PALS BLS ACLS,Master,intermediate,part-time,9
1605,physician,New York,NRP PALS,Master,advanced,day shift,7
1606,physician,Los Angeles,PALS BLS,Master,entry-level,day shift,3
1607,physician,New York,BLS CPR PALS NRP,Master,advanced,full-time,16
